system:index,Admin_unit,BD_reported_combined,BD_reported_g_cm3,BD_reported_g_cm3_mean,BD_reported_g_cm3_sd,BD_reported_g_cm3_se,Conv_factor,Core,Country,Data_type,Depth_to_bedrock_m,ECU,Habitat_type,Horizon_bin_cm,Horizon_mid_depth_cm,Human_modification,L_depth_m,Lat_Long,M2Tide,Method,N_perc,Notes,OC_from_SOM_our_eq,OC_obs_est,OC_perc,OC_perc_combined,OC_perc_final,OC_perc_mean,OC_perc_sd,OC_perc_se,Original_source,PETdry,PETwarm,Plot,SLR_zone,SOM_perc,SOM_perc_Heiri,SOM_perc_combined,SOM_perc_mean,SOM_perc_sd,Site,Site_name,Soil_type,Source,TSM,Time_replicate,Treatment,U_depth_m,Year_collected,Year_collected_end,accuracy_code,accuracy_flag,copernicus_elevation,copernicus_slope,maxTemp,minPrecip,minTemp,n_cores,ndvi_med,ndvi_stdev,popDens,.geo
00000000000000000df1,NA,NA,NA,NA,NA,NA,NA,NA,Ireland,Core-level,NA,3.0,SaltMarsh,0-15cm,5,0.6631430983543396,0.1,53.3739_-6.148626,136.60009765625,EA,0.355,NA,2.06017166507385,Observed,4.1717,4.1717,4.1717,NA,NA,NA,Grey et al 2021,38.0,98.0,30,1.0,4.98,NA,4.98,NA,NA,Bull Island,AG Bull Island 30,Soil,Grey et al 2021,3.9374194145202637,NA,NA,0.0,2016,NA,1,estimated from GE,1.2514675855636597,0.3520691990852356,193.0,51.0,26.0,NA,0.1774054318666458,0.07422871142625809,0.0644264668226242,"{""type"":""Point"",""coordinates"":[-6.148627687990201,53.37390121988373]}"
00000000000000000df2,NA,NA,NA,NA,NA,NA,NA,NA,Ireland,Core-level,NA,3.0,SaltMarsh,0-15cm,5,0.6096280217170715,0.1,53.3677_-6.159631,136.13560485839844,EA,0.153,NA,2.93487074990222,Observed,1.8433,1.8433,1.8433,NA,NA,NA,Grey et al 2021,38.0,98.0,32,1.0,7.07,NA,7.07,NA,NA,Bull Island,AG Bull Island 32,Soil,Grey et al 2021,3.6202187538146973,NA,NA,0.0,2016,NA,1,estimated from GE,1.2779595851898193,0.6561728119850159,194.0,51.0,26.0,NA,0.25357577204704285,0.09688009321689606,0.08859361708164215,"{""type"":""Point"",""coordinates"":[-6.159632749390106,53.36769861031838]}"
00000000000000000df3,NA,NA,NA,NA,NA,NA,NA,NA,Ireland,Core-level,NA,3.0,SaltMarsh,0-15cm,5,0.6234821081161499,0.1,53.36226_-6.169694,135.5710906982422,EA,1.096,NA,21.3336096470214,Observed,10.6,10.6,10.6,NA,NA,NA,Grey et al 2021,38.0,98.0,33,1.0,48.14,NA,48.14,NA,NA,Bull Island,AG Bull Island 33,Soil,Grey et al 2021,3.4632680416107178,NA,NA,0.0,2016,NA,1,estimated from GE,2.218114137649536,1.3838974237442017,194.0,51.0,26.0,NA,0.3227800130844116,0.10335057228803635,0.07466813921928406,"{""type"":""Point"",""coordinates"":[-6.1696924813666785,53.362258507033175]}"
00000000000000000df4,NA,NA,NA,NA,NA,NA,NA,NA,Ireland,Core-level,NA,3.0,SaltMarsh,0-15cm,5,0.7013031840324402,0.1,53.3755_-6.149047,136.6004180908203,EA,0.12,NA,2.69153331662102,Observed,0.1533,0.1533,0.1533,NA,NA,NA,Grey et al 2021,38.0,98.0,34,1.0,6.49,NA,6.49,NA,NA,Bull Island,AG Bull Island 34,Mud flat mud with algae,Grey et al 2021,3.9303083419799805,NA,NA,0.0,2016,NA,1,estimated from GE,0.8047201633453369,0.4015829265117645,194.0,51.0,26.0,NA,0.138062983751297,0.08890675753355026,0.019175944849848747,"{""type"":""Point"",""coordinates"":[-6.149046843489225,53.37549757806086]}"
00000000000000000df5,NA,NA,NA,NA,NA,NA,NA,NA,Ireland,Core-level,NA,3.0,SaltMarsh,0-15cm,5,0.6602440476417542,0.1,53.377_-6.140112,136.72210693359375,EA,0.757,NA,14.1237851020184,Observed,6.6693,6.6693,6.6693,NA,NA,NA,Grey et al 2021,38.0,98.0,35,1.0,32.65,NA,32.65,NA,NA,Bull Island,AG Bull Island 35,Soil,Grey et al 2021,4.1248040199279785,NA,NA,0.0,2016,NA,1,estimated from GE,1.129382610321045,0.3476519286632538,193.0,51.0,26.0,NA,0.2683914601802826,0.10221701115369797,0.10765542834997177,"{""type"":""Point"",""coordinates"":[-6.14011080497812,53.37700029511587]}"
00000000000000000df6,NA,NA,NA,NA,NA,NA,NA,NA,Ireland,Core-level,NA,3.0,SaltMarsh,0-15cm,5,0.6230778098106384,0.1,53.36756_-6.162673,136.01939392089844,EA,1.013,NA,10.0100036173119,Observed,9.31,9.31,9.31,NA,NA,NA,Grey et al 2021,38.0,98.0,36,1.0,23.48,NA,23.48,NA,NA,Bull Island,AG Bull Island 36,Heavy muddy soil,Grey et al 2021,3.5342369079589844,NA,NA,0.0,2016,NA,1,estimated from GE,1.1506599187850952,0.9588204622268677,194.0,51.0,26.0,NA,0.2860357165336609,0.11135794967412949,0.08664457499980927,"{""type"":""Point"",""coordinates"":[-6.1626738563085555,53.36756037818572]}"
00000000000000000df7,NA,NA,NA,NA,NA,NA,NA,NA,Ireland,Core-level,NA,3.0,SaltMarsh,0-15cm,5,0.6512929201126099,0.1,53.36141_-6.172024,135.40460205078125,EA,1.308,NA,5.81347245357072,Observed,3.8867,3.8867,3.8867,NA,NA,NA,Grey et al 2021,38.0,98.0,37,1.0,13.85,NA,13.85,NA,NA,Bull Island,AG Bull Island 37,Soil,Grey et al 2021,3.4324803352355957,NA,NA,0.0,2016,NA,1,estimated from GE,1.2928996086120605,0.9812482595443726,194.0,51.0,26.0,NA,0.2923825979232788,0.08449050784111023,0.07465536147356033,"{""type"":""Point"",""coordinates"":[-6.172024591217632,53.36140681873198]}"
00000000000000000df8,NA,NA,NA,NA,NA,NA,NA,NA,Ireland,Core-level,NA,3.0,SaltMarsh,0-15cm,5,0.6306949853897095,0.1,53.36972_-6.15689,136.27542114257812,EA,1.34,NA,27.8151911956916,Observed,12.72,12.72,12.72,NA,NA,NA,Grey et al 2021,38.0,98.0,38,1.0,61.5,NA,61.5,NA,NA,Bull Island,AG Bull Island 38,Soil,Grey et al 2021,3.7105891704559326,NA,NA,0.0,2016,NA,1,estimated from GE,1.1664700508117676,0.04913381487131119,194.0,51.0,25.0,NA,0.24090516567230225,0.08626484125852585,0.09433171153068542,"{""type"":""Point"",""coordinates"":[-6.156890402242235,53.36971858309558]}"
00000000000000000df9,NA,NA,NA,NA,NA,NA,NA,NA,Ireland,Core-level,NA,3.0,SaltMarsh,0-15cm,5,0.6681696772575378,0.1,53.37646_-6.14215,136.72210693359375,EA,0.856,NA,1.33650343729943,Observed,0.5833,0.5833,0.5833,NA,NA,NA,Grey et al 2021,38.0,98.0,39,1.0,3.24,NA,3.24,NA,NA,Bull Island,AG Bull Island 39,Heavy black mud,Grey et al 2021,4.0809736251831055,NA,NA,0.0,2016,NA,1,estimated from GE,1.1903396844863892,0.14557141065597534,193.0,51.0,26.0,NA,0.2279796004295349,0.09586083889007568,0.03870820254087448,"{""type"":""Point"",""coordinates"":[-6.142148614159544,53.376460743888394]}"
00000000000000000dfa,NA,NA,NA,NA,NA,NA,NA,NA,Ireland,Core-level,NA,3.0,SaltMarsh,0-15cm,5,0.6008646488189697,0.1,53.3669_-6.1608,136.07659912109375,EA,1.97,NA,24.1175315825568,Observed,15.9467,15.9467,15.9467,NA,NA,NA,Grey et al 2021,38.0,98.0,40,1.0,53.94,NA,53.94,NA,NA,Bull Island,AG Bull Island 40,Soil,Grey et al 2021,3.582115888595581,NA,NA,0.0,2016,NA,1,estimated from GE,1.2300370931625366,1.5039430856704712,194.0,51.0,26.0,NA,0.2781713604927063,0.11997095495462418,0.08646570146083832,"{""type"":""Point"",""coordinates"":[-6.16080103386611,53.366900431229816]}"
00000000000000000dfb,NA,NA,NA,NA,NA,NA,NA,NA,Ireland,Core-level,NA,3.0,SaltMarsh,0-15cm,5,0.6380774974822998,0.1,53.38051_-6.12522,136.72210693359375,EA,0.29,NA,5.83493424736203,Observed,4.17,4.17,4.17,NA,NA,NA,Grey et al 2021,38.0,98.0,41,1.0,13.9,NA,13.9,NA,NA,Bull Island,AG Bull Island 41,Salt marsh mud,Grey et al 2021,4.132323741912842,NA,NA,0.0,2016,NA,1,estimated from GE,1.391608715057373,0.2547076940536499,193.0,51.0,26.0,NA,0.21442370116710663,0.09242867678403854,0.17633771896362305,"{""type"":""Point"",""coordinates"":[-6.125221866560663,53.380509607644925]}"
00000000000000000dfc,NA,NA,NA,NA,NA,NA,NA,NA,Ireland,Core-level,NA,3.0,SaltMarsh,0-15cm,5,0.6680458784103394,0.1,53.37185_-6.1563,136.33677673339844,EA,1.343,NA,6.02824401585588,Observed,6.32,6.32,6.32,NA,NA,NA,Grey et al 2021,38.0,98.0,42,1.0,14.35,NA,14.35,NA,NA,Bull Island,AG Bull Island 42,Soil,Grey et al 2021,3.7436606884002686,NA,NA,0.0,2016,NA,1,estimated from GE,1.1662020683288574,1.8206510543823242,194.0,51.0,25.0,NA,0.2593066096305847,0.07243393361568451,0.0913410410284996,"{""type"":""Point"",""coordinates"":[-6.156301800903181,53.37185003339914]}"
00000000000000000dfd,NA,NA,NA,NA,NA,NA,NA,NA,Ireland,Core-level,NA,3.0,SaltMarsh,0-15cm,5,0.6671032905578613,0.1,53.37529_-6.145407,136.70216369628906,EA,0.659,NA,6.2132206011384,Observed,5.37,5.37,5.37,NA,NA,NA,Grey et al 2021,38.0,98.0,43,1.0,14.78,NA,14.78,NA,NA,Bull Island,AG Bull Island 43,Soil with bush vegetation,Grey et al 2021,4.012424945831299,NA,NA,0.0,2016,NA,1,estimated from GE,1.0892632007598877,0.7232582569122314,193.0,51.0,26.0,NA,0.2075977921485901,0.09056345373392105,0.018128400668501854,"{""type"":""Point"",""coordinates"":[-6.145408217029613,53.37528800031134]}"
000000000000000014b9,Abu Dhabi,1.141,1.141,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,5.0,salt marsh,0-15cm,7.5,0.29988619685173035,0.15,24.25638_54.23759,55.807533264160156,EA,0.09,NA,2.47626994035762,Observed,1.76,1.76,1.76,NA,NA,NA,Schile et al 2016,170.0,200.0,1,4.0,5.976,NA,5.976,NA,NA,al_aryam,LS al_aryam salt marsh 1,NA,Schile et al 2016,29.49993133544922,NA,NA,0.0,2013,NA,1,direct from dataset,0.7394286394119263,0.8957608938217163,401.0,0.0,129.0,NA,0.05773509666323662,0.03876912221312523,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.23758896202671,24.256381578179056]}"
000000000000000014ba,Abu Dhabi,1.109,1.109,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,5.0,salt marsh,0-15cm,7.5,0.29988619685173035,0.15,24.25621_54.23766,55.807533264160156,EA,0.076,NA,3.20896403726134,Observed,1.77,1.77,1.77,NA,NA,NA,Schile et al 2016,170.0,200.0,2,4.0,7.722,NA,7.722,NA,NA,al_aryam,LS al_aryam salt marsh 2,NA,Schile et al 2016,29.49993133544922,NA,NA,0.0,2013,NA,1,direct from dataset,0.7394286394119263,0.8957608938217163,401.0,0.0,129.0,NA,0.05773509666323662,0.03876912221312523,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.23766030764357,24.256212132339027]}"
000000000000000014bb,Abu Dhabi,1.292,1.292,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,5.0,salt marsh,0-15cm,7.5,0.2999769151210785,0.15,24.25604_54.23771,55.829246520996094,EA,0.079,NA,3.69171369796609,Observed,2.81,2.81,2.81,NA,NA,NA,Schile et al 2016,170.0,200.0,3,4.0,8.867,NA,8.867,NA,NA,al_aryam,LS al_aryam salt marsh 3,NA,Schile et al 2016,29.483001708984375,NA,NA,0.0,2013,NA,1,direct from dataset,0.7249011397361755,0.7399460077285767,401.0,0.0,129.0,NA,0.09124016016721725,0.01922156661748886,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.23770935775514,24.256042686498997]}"
000000000000000014bc,Abu Dhabi,1.162,1.162,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,5.0,salt marsh,0-15cm,7.5,0.2999638617038727,0.15,24.25585_54.23774,55.829246520996094,EA,0.078,NA,1.85846038374837,Observed,0.88,0.88,0.88,NA,NA,NA,Schile et al 2016,170.0,200.0,4,4.0,4.496,NA,4.496,NA,NA,al_aryam,LS al_aryam salt marsh 4,NA,Schile et al 2016,29.469572067260742,NA,NA,0.0,2013,NA,1,direct from dataset,0.8016088604927063,0.9073837399482727,401.0,0.0,129.0,NA,0.07375333458185196,0.020812872797250748,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.23774057146253,24.255850945153696]}"
000000000000000014bd,Abu Dhabi,1.136,1.136,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,5.0,salt marsh,0-15cm,7.5,0.2999638617038727,0.15,24.25569_54.2378,55.829246520996094,EA,0.097,NA,2.61359479810058,Observed,1.23,1.23,1.23,NA,NA,NA,Schile et al 2016,170.0,200.0,5,4.0,6.304,NA,6.304,NA,NA,al_aryam,LS al_aryam salt marsh 5,NA,Schile et al 2016,29.469572067260742,NA,NA,0.0,2013,NA,1,direct from dataset,0.8016088604927063,0.9073837399482727,401.0,0.0,129.0,NA,0.07375333458185196,0.020812872797250748,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.23779853977623,24.25569041751577]}"
000000000000000014be,Abu Dhabi,1.135,1.135,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,5.0,salt marsh,0-15cm,7.5,0.29995083808898926,0.15,24.25553_54.23785,55.829246520996094,EA,0.092,NA,2.73513243559917,Observed,1.42,1.42,1.42,NA,NA,NA,Schile et al 2016,170.0,200.0,6,4.0,6.594,NA,6.594,NA,NA,al_aryam,LS al_aryam salt marsh 6,NA,Schile et al 2016,29.456140518188477,NA,NA,0.0,2013,NA,1,direct from dataset,0.8777241706848145,1.2105019092559814,401.0,0.0,129.0,NA,0.05921356379985809,0.023370694369077682,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.23785204898886,24.255529889877852]}"
000000000000000014bf,Abu Dhabi,1.098,1.098,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.48794329166412354,0.15,24.45533_54.43389,50.32851791381836,EA,0.11,NA,2.01054770610235,Observed,1.37,1.37,1.37,NA,NA,NA,Schile et al 2016,169.0,199.0,1,4.0,4.861,NA,4.861,NA,NA,eastern_mangrove,LS eastern_mangrove salt marsh 1,NA,Schile et al 2016,14.7499418258667,NA,NA,0.0,2013,NA,1,direct from dataset,1.39687979221344,1.1031864881515503,400.0,0.0,128.0,NA,0.20173011720180511,0.051061760634183884,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.433891967702564,24.455328830779596]}"
000000000000000014c0,Abu Dhabi,0.966,0.966,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4888159930706024,0.15,24.45545_54.43374,50.31795883178711,EA,0.12,NA,1.95760901391832,Observed,1.37,1.37,1.37,NA,NA,NA,Schile et al 2016,169.0,199.0,2,4.0,4.734,NA,4.734,NA,NA,eastern_mangrove,LS eastern_mangrove salt marsh 2,NA,Schile et al 2016,14.727485656738281,NA,NA,0.0,2013,NA,1,direct from dataset,0.9872756004333496,0.1261003315448761,400.0,0.0,128.0,NA,0.2118803858757019,0.04376094415783882,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.43374035826674,24.455449226508044]}"
000000000000000014c1,Abu Dhabi,1.127,1.127,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.48759180307388306,0.15,24.45557_54.4336,50.28744888305664,EA,0.114,NA,1.91469065897622,Observed,1.21,1.21,1.21,NA,NA,NA,Schile et al 2016,169.0,199.0,3,4.0,4.631,NA,4.631,NA,NA,eastern_mangrove,LS eastern_mangrove salt marsh 3,NA,Schile et al 2016,14.692206382751465,NA,NA,0.0,2013,NA,1,direct from dataset,0.9872756004333496,1.2121644020080566,400.0,0.0,128.0,NA,0.23542656004428864,0.04733870178461075,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.433602126134076,24.455569622236492]}"
000000000000000014c2,Abu Dhabi,1.046,1.046,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4884498417377472,0.15,24.45568_54.43344,50.27677917480469,EA,0.083,NA,1.63046267013226,Observed,0.83,0.83,0.83,NA,NA,NA,Schile et al 2016,169.0,199.0,4,4.0,3.948,NA,3.948,NA,NA,eastern_mangrove,LS eastern_mangrove salt marsh 4,NA,Schile et al 2016,14.669698715209961,NA,NA,0.0,2013,NA,1,direct from dataset,1.3325990438461304,0.14743803441524506,400.0,0.0,128.0,NA,0.23915791511535645,0.04530521482229233,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.43344159849616,24.455681099762824]}"
000000000000000014c3,Abu Dhabi,1.165,1.165,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.48930788040161133,0.15,24.4558_54.43329,50.26610565185547,EA,0.119,NA,2.03306374472568,Observed,1.32,1.32,1.32,NA,NA,NA,Schile et al 2016,169.0,199.0,5,4.0,4.915,NA,4.915,NA,NA,eastern_mangrove,LS eastern_mangrove salt marsh 5,NA,Schile et al 2016,14.64719009399414,NA,NA,0.0,2013,NA,1,direct from dataset,0.99970543384552,0.5423535108566284,400.0,0.0,128.0,NA,0.2315795123577118,0.04572707414627075,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.43328998906034,24.45579703639021]}"
000000000000000014c4,Abu Dhabi,1.266,1.266,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4880543649196625,0.15,24.45591_54.43313,50.23537826538086,EA,0.088,NA,1.61175844999606,Observed,0.86,0.86,0.86,NA,NA,NA,Schile et al 2016,169.0,199.0,6,4.0,3.903,NA,3.903,NA,NA,eastern_mangrove,LS eastern_mangrove salt marsh 6,NA,Schile et al 2016,14.61180591583252,NA,NA,0.0,2013,NA,1,direct from dataset,1.4334423542022705,1.090672492980957,400.0,0.0,128.0,NA,0.24150948226451874,0.04667221009731293,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.43312946142242,24.45590851391654]}"
000000000000000014c5,Abu Dhabi,1.342,1.342,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4411791265010834,0.15,24.5191_54.47085,45.72593688964844,EA,0.059,NA,1.23162468832483,Observed,0.58,0.58,0.58,NA,NA,NA,Schile et al 2016,169.0,196.0,1,4.0,2.987,NA,2.987,NA,NA,jubail_island,LS jubail_island salt marsh 1,NA,Schile et al 2016,13.244416236877441,NA,NA,0.0,2013,NA,1,direct from dataset,1.1343525648117065,0.574940025806427,400.0,0.0,128.0,NA,0.12648139894008636,0.02010185830295086,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.47085345633458,24.519098434944926]}"
000000000000000014c6,Abu Dhabi,1.274,1.274,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.44176292419433594,0.15,24.51927_54.47091,45.72595977783203,EA,0.065,NA,1.52783135042656,Observed,0.62,0.62,0.62,NA,NA,NA,Schile et al 2016,169.0,196.0,2,4.0,3.701,NA,3.701,NA,NA,jubail_island,LS jubail_island salt marsh 2,NA,Schile et al 2016,13.259956359863281,NA,NA,0.0,2013,NA,1,direct from dataset,0.9428969621658325,0.10297954082489014,400.0,0.0,128.0,NA,0.11215507239103317,0.026767462491989136,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.470906965547215,24.51926788078496]}"
000000000000000014c7,Abu Dhabi,1.426,1.426,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4423467516899109,0.15,24.51943_54.47099,45.725982666015625,EA,0.056,NA,1.29047867881439,Observed,0.86,0.86,0.86,NA,NA,NA,Schile et al 2016,169.0,196.0,3,4.0,3.129,NA,3.129,NA,NA,jubail_island,LS jubail_island salt marsh 3,NA,Schile et al 2016,13.275495529174805,NA,NA,0.0,2013,NA,1,direct from dataset,1.0298302173614502,0.3846533000469208,400.0,0.0,128.0,NA,0.10654792189598083,0.03992937505245209,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.47098722936618,24.51942840842288]}"
000000000000000014c8,Abu Dhabi,1.192,1.192,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4423467516899109,0.15,24.51959_54.47105,45.725982666015625,EA,0.067,NA,1.55233895061935,Observed,0.47,0.47,0.47,NA,NA,NA,Schile et al 2016,169.0,196.0,4,4.0,3.76,NA,3.76,NA,NA,jubail_island,LS jubail_island salt marsh 4,NA,Schile et al 2016,13.275495529174805,NA,NA,0.0,2013,NA,1,direct from dataset,1.0298302173614502,0.3846533000469208,400.0,0.0,128.0,NA,0.10654792189598083,0.03992937505245209,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.47104965678092,24.51958893606081]}"
000000000000000014c9,Abu Dhabi,1.347,1.347,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4428296685218811,0.15,24.51978_54.47116,45.72734832763672,EA,0.065,NA,1.3717589967562,Observed,0.56,0.56,0.56,NA,NA,NA,Schile et al 2016,169.0,196.0,5,4.0,3.325,NA,3.325,NA,NA,jubail_island,LS jubail_island salt marsh 5,NA,Schile et al 2016,13.33687973022461,NA,NA,0.0,2013,NA,1,direct from dataset,1.202046275138855,0.23914632201194763,400.0,0.0,128.0,NA,0.0946974977850914,0.05255059152841568,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.47116113430726,24.519780677406104]}"
000000000000000014ca,Abu Dhabi,1.625,1.625,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4428296685218811,0.15,24.51994_54.4712,45.72734832763672,EA,0.059,NA,1.34230955664927,Observed,0.5,0.5,0.5,NA,NA,NA,Schile et al 2016,169.0,196.0,6,4.0,3.254,NA,3.254,NA,NA,jubail_island,LS jubail_island salt marsh 6,NA,Schile et al 2016,13.33687973022461,NA,NA,0.0,2013,NA,1,direct from dataset,1.202046275138855,0.23914632201194763,400.0,0.0,128.0,NA,0.0946974977850914,0.05255059152841568,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.47119680711568,24.51994120504403]}"
000000000000000014cb,Abu Dhabi,1.155,1.155,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.42657384276390076,0.15,24.49785_54.53294,45.948551177978516,EA,0.083,NA,1.50831174846814,Observed,0.98,0.98,0.98,NA,NA,NA,Schile et al 2016,173.0,191.0,1,4.0,3.654,NA,3.654,NA,NA,jubail_island_east,LS jubail_island_east salt marsh 1,NA,Schile et al 2016,18.295286178588867,NA,NA,0.0,2013,NA,1,direct from dataset,0.9312170147895813,0.3970315754413605,402.0,0.0,129.0,NA,0.10843628644943237,0.029341207817196846,1.2033964395523071,"{""type"":""Point"",""coordinates"":[54.53294197940275,24.497850818425253]}"
000000000000000014cc,Abu Dhabi,1.142,1.142,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4268137216567993,0.15,24.49789_54.53276,45.94715118408203,EA,0.066,NA,1.77228896477143,Observed,0.87,0.87,0.87,NA,NA,NA,Schile et al 2016,173.0,192.0,2,4.0,4.289,NA,4.289,NA,NA,jubail_island_east,LS jubail_island_east salt marsh 2,NA,Schile et al 2016,18.320758819580078,NA,NA,0.0,2013,NA,1,direct from dataset,0.9486048817634583,0.08253317326307297,402.0,0.0,129.0,NA,0.11008897423744202,0.03404414653778076,1.2033964395523071,"{""type"":""Point"",""coordinates"":[54.53275915625956,24.497890950334735]}"
000000000000000014cd,Abu Dhabi,1.204,1.204,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4268137216567993,0.15,24.49789_54.53255,45.94715118408203,EA,0.066,NA,2.59390813339279,Observed,1.21,1.21,1.21,NA,NA,NA,Schile et al 2016,173.0,192.0,3,4.0,6.257,NA,6.257,NA,NA,jubail_island_east,LS jubail_island_east salt marsh 3,NA,Schile et al 2016,18.320758819580078,NA,NA,0.0,2013,NA,1,direct from dataset,0.9486048817634583,0.08253317326307297,402.0,0.0,129.0,NA,0.11008897423744202,0.03404414653778076,1.2033964395523071,"{""type"":""Point"",""coordinates"":[54.53254957851005,24.49789095033474]}"
000000000000000014ce,Abu Dhabi,1.195,1.195,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.42662322521209717,0.15,24.49793_54.53237,45.945953369140625,EA,0.088,NA,2.32780645128889,Observed,1.2,1.2,1.2,NA,NA,NA,Schile et al 2016,173.0,192.0,4,4.0,5.621,NA,5.621,NA,NA,jubail_island_east,LS jubail_island_east salt marsh 4,NA,Schile et al 2016,18.288267135620117,NA,NA,0.0,2013,NA,1,direct from dataset,0.9486048817634583,0.070342056453228,402.0,0.0,129.0,NA,0.12022441625595093,0.026276854798197746,1.2033964395523071,"{""type"":""Point"",""coordinates"":[54.53237121446791,24.49793108224422]}"
000000000000000014cf,Abu Dhabi,1.082,1.082,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4264327585697174,0.15,24.49793_54.53221,45.944759368896484,EA,0.08,NA,2.53277305247027,Observed,1.99,1.99,1.99,NA,NA,NA,Schile et al 2016,173.0,192.0,5,4.0,6.111,NA,6.111,NA,NA,jubail_island_east,LS jubail_island_east salt marsh 5,NA,Schile et al 2016,18.255775451660156,NA,NA,0.0,2013,NA,1,direct from dataset,0.9600250720977783,0.1816123127937317,402.0,0.0,129.0,NA,0.12573006749153137,0.02568364329636097,1.2033964395523071,"{""type"":""Point"",""coordinates"":[54.532210686829984,24.497931082244218]}"
000000000000000014d0,Abu Dhabi,1.206,1.206,NA,NA,NA,NA,NA,United Arab Emirates,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4264327585697174,0.15,24.49794_54.53201,45.944759368896484,EA,0.074,NA,2.56794310478014,Observed,1.67,1.67,1.67,NA,NA,NA,Schile et al 2016,173.0,192.0,6,4.0,6.195,NA,6.195,NA,NA,jubail_island_east,LS jubail_island_east salt marsh 6,NA,Schile et al 2016,18.255775451660156,NA,NA,0.0,2013,NA,1,direct from dataset,0.9600250720977783,0.1816123127937317,402.0,0.0,129.0,NA,0.12573006749153137,0.02568364329636097,1.2033964395523071,"{""type"":""Point"",""coordinates"":[54.53201002728258,24.497940000446324]}"
