system:index,Admin_unit,BD_reported_combined,BD_reported_g_cm3,BD_reported_g_cm3_mean,BD_reported_g_cm3_sd,BD_reported_g_cm3_se,Conv_factor,Core,Country,DOI,Data_type,Depth_to_bedrock_m,ECU,Habitat_type,Horizon_bin_cm,Horizon_mid_depth_cm,Human_modification,L_depth_m,Lat_Long,M2Tide,Method,N_perc,Notes,OC_from_SOM_our_eq,OC_obs_est,OC_perc,OC_perc_combined,OC_perc_final,OC_perc_mean,OC_perc_sd,OC_perc_se,Original_source,PETdry,PETwarm,Plot,SLR_zone,SOM_perc,SOM_perc_Heiri,SOM_perc_combined,SOM_perc_mean,SOM_perc_sd,Site,Site_name,Soil_type,Source,TSM,Time_replicate,Treatment,U_depth_m,Year_collected,Year_collected_end,accuracy_code,accuracy_flag,copernicus_elevation,copernicus_slope,maxPrecip,maxTemp,minPrecip,minTemp,n_cores,ndvi_med,ndvi_stdev,popDens,.geo
00000000000000000e87,Abu Dhabi,0.966,0.966,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.48020389676094055,0.15,24.45545_54.43374,48.671512603759766,EA,0.12,NA,1.95760900064441,Observed,1.37,1.37,1.37,NA,NA,NA,Schile et al 2016,169.0,199.0,2,4.0,4.734,NA,4.734,NA,NA,eastern_mangrove,LS eastern_mangrove salt marsh 2,NA,Schile et al 2016,17.24772834777832,NA,NA,0.0,2013,NA,1,direct from dataset,0.9872756004333496,0.1261003315448761,29.0,400.0,0.0,128.0,NA,0.2118803858757019,0.04376094415783882,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.43374035826674,24.455449226508044]}"
00000000000000000e88,Abu Dhabi,1.127,1.127,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.48020389676094055,0.15,24.45557_54.4336,48.671512603759766,EA,0.114,NA,1.91469064596655,Observed,1.21,1.21,1.21,NA,NA,NA,Schile et al 2016,169.0,199.0,3,4.0,4.631,NA,4.631,NA,NA,eastern_mangrove,LS eastern_mangrove salt marsh 3,NA,Schile et al 2016,17.24772834777832,NA,NA,0.0,2013,NA,1,direct from dataset,0.9872756004333496,1.2121644020080566,29.0,400.0,0.0,128.0,NA,0.23542656004428864,0.04733870178461075,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.433602126134076,24.455569622236492]}"
00000000000000000e89,Abu Dhabi,1.046,1.046,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.48020389676094055,0.15,24.45568_54.43344,48.671512603759766,EA,0.083,NA,1.63046265890244,Observed,0.83,0.83,0.83,NA,NA,NA,Schile et al 2016,169.0,199.0,4,4.0,3.948,NA,3.948,NA,NA,eastern_mangrove,LS eastern_mangrove salt marsh 4,NA,Schile et al 2016,17.24772834777832,NA,NA,0.0,2013,NA,1,direct from dataset,1.3325990438461304,0.14743803441524506,29.0,400.0,0.0,128.0,NA,0.23915791511535645,0.04530521482229233,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.43344159849616,24.455681099762824]}"
00000000000000000e8a,Abu Dhabi,1.165,1.165,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.5115752816200256,0.15,24.4558_54.43329,48.671512603759766,EA,0.119,NA,2.03306373099007,Observed,1.32,1.32,1.32,NA,NA,NA,Schile et al 2016,169.0,199.0,5,4.0,4.915,NA,4.915,NA,NA,eastern_mangrove,LS eastern_mangrove salt marsh 5,NA,Schile et al 2016,17.24772834777832,NA,NA,0.0,2013,NA,1,direct from dataset,0.99970543384552,0.5423535108566284,29.0,400.0,0.0,128.0,NA,0.2315795123577118,0.04572707414627075,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.43328998906034,24.45579703639021]}"
00000000000000000e8b,Abu Dhabi,1.266,1.266,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.5115752816200256,0.15,24.45591_54.43313,48.671512603759766,EA,0.088,NA,1.6117584388852,Observed,0.86,0.86,0.86,NA,NA,NA,Schile et al 2016,169.0,199.0,6,4.0,3.903,NA,3.903,NA,NA,eastern_mangrove,LS eastern_mangrove salt marsh 6,NA,Schile et al 2016,17.24772834777832,NA,NA,0.0,2013,NA,1,direct from dataset,1.4334423542022705,1.090672492980957,29.0,400.0,0.0,128.0,NA,0.24150948226451874,0.04667221009731293,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.43312946142242,24.45590851391654]}"
00000000000000000e8c,Abu Dhabi,1.342,1.342,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4329190254211426,0.15,24.5191_54.47085,45.7197265625,EA,0.059,NA,1.23162467968067,Observed,0.58,0.58,0.58,NA,NA,NA,Schile et al 2016,169.0,196.0,1,4.0,2.987,NA,2.987,NA,NA,jubail_island,LS jubail_island salt marsh 1,NA,Schile et al 2016,13.81842041015625,NA,NA,0.0,2013,NA,1,direct from dataset,1.1343525648117065,0.574940025806427,32.0,400.0,0.0,128.0,NA,0.12648139894008636,0.02010185830295086,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.47085345633458,24.519098434944926]}"
00000000000000000e8d,Abu Dhabi,1.274,1.274,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4329190254211426,0.15,24.51927_54.47091,45.7197265625,EA,0.065,NA,1.52783133985224,Observed,0.62,0.62,0.62,NA,NA,NA,Schile et al 2016,169.0,196.0,2,4.0,3.701,NA,3.701,NA,NA,jubail_island,LS jubail_island salt marsh 2,NA,Schile et al 2016,13.81842041015625,NA,NA,0.0,2013,NA,1,direct from dataset,0.9428969621658325,0.10297954082489014,32.0,400.0,0.0,128.0,NA,0.11215507239103317,0.026767462491989136,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.470906965547215,24.51926788078496]}"
00000000000000000e8e,Abu Dhabi,1.426,1.426,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4329190254211426,0.15,24.51943_54.47099,45.7197265625,EA,0.056,NA,1.29047866978218,Observed,0.86,0.86,0.86,NA,NA,NA,Schile et al 2016,169.0,196.0,3,4.0,3.129,NA,3.129,NA,NA,jubail_island,LS jubail_island salt marsh 3,NA,Schile et al 2016,13.81842041015625,NA,NA,0.0,2013,NA,1,direct from dataset,1.0298302173614502,0.3846533000469208,32.0,400.0,0.0,128.0,NA,0.10654792189598083,0.03992937505245209,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.47098722936618,24.51942840842288]}"
00000000000000000e8f,Abu Dhabi,1.192,1.192,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4329190254211426,0.15,24.51959_54.47105,45.7197265625,EA,0.067,NA,1.55233893988788,Observed,0.47,0.47,0.47,NA,NA,NA,Schile et al 2016,169.0,196.0,4,4.0,3.76,NA,3.76,NA,NA,jubail_island,LS jubail_island salt marsh 4,NA,Schile et al 2016,13.81842041015625,NA,NA,0.0,2013,NA,1,direct from dataset,1.0298302173614502,0.3846533000469208,32.0,400.0,0.0,128.0,NA,0.10654792189598083,0.03992937505245209,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.47104965678092,24.51958893606081]}"
00000000000000000e90,Abu Dhabi,1.347,1.347,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4329190254211426,0.15,24.51978_54.47116,45.7197265625,EA,0.065,NA,1.37175898719178,Observed,0.56,0.56,0.56,NA,NA,NA,Schile et al 2016,169.0,196.0,5,4.0,3.325,NA,3.325,NA,NA,jubail_island,LS jubail_island salt marsh 5,NA,Schile et al 2016,13.81842041015625,NA,NA,0.0,2013,NA,1,direct from dataset,1.202046275138855,0.23914632201194763,32.0,400.0,0.0,128.0,NA,0.0946974977850914,0.05255059152841568,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.47116113430726,24.519780677406104]}"
00000000000000000e91,Abu Dhabi,1.625,1.625,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4329190254211426,0.15,24.51994_54.4712,45.7197265625,EA,0.059,NA,1.34230954727718,Observed,0.5,0.5,0.5,NA,NA,NA,Schile et al 2016,169.0,196.0,6,4.0,3.254,NA,3.254,NA,NA,jubail_island,LS jubail_island salt marsh 6,NA,Schile et al 2016,13.81842041015625,NA,NA,0.0,2013,NA,1,direct from dataset,1.202046275138855,0.23914632201194763,32.0,400.0,0.0,128.0,NA,0.0946974977850914,0.05255059152841568,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.47119680711568,24.51994120504403]}"
00000000000000000e92,Abu Dhabi,1.155,1.155,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.43149155378341675,0.15,24.49785_54.53294,45.978485107421875,EA,0.083,NA,1.50831173801926,Observed,0.98,0.98,0.98,NA,NA,NA,Schile et al 2016,169.0,189.0,1,4.0,3.654,NA,3.654,NA,NA,jubail_island_east,LS jubail_island_east salt marsh 1,NA,Schile et al 2016,25.55665397644043,NA,NA,0.0,2013,NA,1,direct from dataset,0.9312170147895813,0.3970315754413605,36.0,402.0,0.0,129.0,NA,0.10843628644943237,0.029341207817196846,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.53294197940275,24.497850818425253]}"
00000000000000000e93,Abu Dhabi,1.142,1.142,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.43149155378341675,0.15,24.49789_54.53276,45.978485107421875,EA,0.066,NA,1.77228895264699,Observed,0.87,0.87,0.87,NA,NA,NA,Schile et al 2016,169.0,189.0,2,4.0,4.289,NA,4.289,NA,NA,jubail_island_east,LS jubail_island_east salt marsh 2,NA,Schile et al 2016,25.55665397644043,NA,NA,0.0,2013,NA,1,direct from dataset,0.9486048817634583,0.08253317326307297,36.0,402.0,0.0,129.0,NA,0.11008897423744202,0.03404414653778076,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.53275915625956,24.497890950334735]}"
00000000000000000e94,Abu Dhabi,1.204,1.204,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.43149155378341675,0.15,24.49789_54.53255,45.978485107421875,EA,0.066,NA,2.59390811633924,Observed,1.21,1.21,1.21,NA,NA,NA,Schile et al 2016,175.0,194.0,3,4.0,6.257,NA,6.257,NA,NA,jubail_island_east,LS jubail_island_east salt marsh 3,NA,Schile et al 2016,25.55665397644043,NA,NA,0.0,2013,NA,1,direct from dataset,0.9486048817634583,0.08253317326307297,35.0,402.0,0.0,128.0,NA,0.11008897423744202,0.03404414653778076,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.53254957851005,24.49789095033474]}"
00000000000000000e95,Abu Dhabi,1.195,1.195,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.43149155378341675,0.15,24.49793_54.53237,45.978485107421875,EA,0.088,NA,2.32780643578465,Observed,1.2,1.2,1.2,NA,NA,NA,Schile et al 2016,175.0,194.0,4,4.0,5.621,NA,5.621,NA,NA,jubail_island_east,LS jubail_island_east salt marsh 4,NA,Schile et al 2016,25.55665397644043,NA,NA,0.0,2013,NA,1,direct from dataset,0.9486048817634583,0.070342056453228,35.0,402.0,0.0,128.0,NA,0.12022441625595093,0.026276854798197746,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.53237121446791,24.49793108224422]}"
00000000000000000e96,Abu Dhabi,1.082,1.082,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.43149155378341675,0.15,24.49793_54.53221,45.978485107421875,EA,0.08,NA,2.53277303576869,Observed,1.99,1.99,1.99,NA,NA,NA,Schile et al 2016,175.0,194.0,5,4.0,6.111,NA,6.111,NA,NA,jubail_island_east,LS jubail_island_east salt marsh 5,NA,Schile et al 2016,25.55665397644043,NA,NA,0.0,2013,NA,1,direct from dataset,0.9600250720977783,0.1816123127937317,35.0,402.0,0.0,128.0,NA,0.12573006749153137,0.02568364329636097,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.532210686829984,24.497931082244218]}"
00000000000000000e97,Abu Dhabi,1.206,1.206,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,3.0,salt marsh,0-15cm,7.5,0.4248519241809845,0.15,24.49794_54.53201,45.978485107421875,EA,0.074,NA,2.56794308787578,Observed,1.67,1.67,1.67,NA,NA,NA,Schile et al 2016,175.0,194.0,6,4.0,6.195,NA,6.195,NA,NA,jubail_island_east,LS jubail_island_east salt marsh 6,NA,Schile et al 2016,17.170949935913086,NA,NA,0.0,2013,NA,1,direct from dataset,0.9600250720977783,0.1816123127937317,35.0,402.0,0.0,128.0,NA,0.12573006749153137,0.02568364329636097,1.2033965587615967,"{""type"":""Point"",""coordinates"":[54.53201002728258,24.497940000446324]}"
00000000000000000e98,Abu Dhabi,1.228,1.228,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,5.0,salt marsh,0-15cm,8,0.4513374865055084,0.16,24.28207_53.31323,30.302112579345703,EA,0.083,NA,3.72424230751952,Observed,1.59,1.59,1.59,NA,NA,NA,Schile et al 2016,205.0,202.0,1,4.0,8.944,NA,8.944,NA,NA,marawah_island,LS marawah_island salt marsh 1,NA,Schile et al 2016,16.15030860900879,NA,NA,0.0,2013,NA,1,direct from dataset,0.9837183356285095,0.13554318249225616,24.0,403.0,0.0,129.0,NA,0.12933342158794403,0.021714599803090096,1.2033965587615967,"{""type"":""Point"",""coordinates"":[53.31323069095054,24.282070459347953]}"
00000000000000000e99,Abu Dhabi,1.381,1.381,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,5.0,salt marsh,0-15cm,9.5,0.4513374865055084,0.19,24.2822_53.31337,30.302112579345703,EA,0.072,NA,4.20635825889526,Observed,2.34,2.34,2.34,NA,NA,NA,Schile et al 2016,205.0,202.0,2,4.0,10.083,NA,10.083,NA,NA,marawah_island,LS marawah_island salt marsh 2,NA,Schile et al 2016,16.15030860900879,NA,NA,0.0,2013,NA,1,direct from dataset,0.9749564528465271,0.21192853152751923,24.0,403.0,0.0,129.0,NA,0.12660452723503113,0.03355950117111206,1.2033965587615967,"{""type"":""Point"",""coordinates"":[53.3133689230832,24.28219977327851]}"
00000000000000000e9a,Abu Dhabi,1.49,1.49,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,5.0,salt marsh,0-15cm,7.5,0.4513374865055084,0.15,24.28232_53.31353,30.302112579345703,EA,0.06,NA,4.79200629155034,Observed,2.6,2.6,2.6,NA,NA,NA,Schile et al 2016,205.0,202.0,3,4.0,11.461,NA,11.461,NA,NA,marawah_island,LS marawah_island salt marsh 3,NA,Schile et al 2016,16.15030860900879,NA,NA,0.0,2013,NA,1,direct from dataset,1.1549733877182007,0.38878580927848816,24.0,403.0,0.0,129.0,NA,0.1109352633357048,0.03178415074944496,1.2033965587615967,"{""type"":""Point"",""coordinates"":[53.31352945072112,24.28232016900695]}"
00000000000000000e9b,Abu Dhabi,1.552,1.552,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,5.0,salt marsh,0-15cm,7.5,0.4513374865055084,0.15,24.28244_53.31366,30.302112579345703,EA,0.059,NA,7.63338320470002,Observed,4.09,4.09,4.09,NA,NA,NA,Schile et al 2016,205.0,202.0,4,4.0,18.062,NA,18.062,NA,NA,marawah_island,LS marawah_island salt marsh 4,NA,Schile et al 2016,16.15030860900879,NA,NA,0.0,2013,NA,1,direct from dataset,1.3704235553741455,0.2379455715417862,24.0,403.0,0.0,129.0,NA,0.10209743678569794,0.022522471845149994,1.2033965587615967,"{""type"":""Point"",""coordinates"":[53.31365876465167,24.282440564735396]}"
00000000000000000e9c,Abu Dhabi,1.368,1.368,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,5.0,salt marsh,0-15cm,5,0.4513374865055084,0.1,24.28258_53.3138,30.302112579345703,EA,0,NA,8.91716999665164,Observed,4.97,4.97,4.97,NA,NA,NA,Schile et al 2016,205.0,202.0,5,4.0,21,NA,21,NA,NA,marawah_island,LS marawah_island salt marsh 5,NA,Schile et al 2016,16.15030860900879,NA,NA,0.0,2013,NA,1,direct from dataset,1.2211097478866577,0.21262085437774658,24.0,403.0,0.0,129.0,NA,0.08265292644500732,0.010272128507494926,1.2033965587615967,"{""type"":""Point"",""coordinates"":[53.31380145588539,24.28257879686805]}"
00000000000000000e9d,Abu Dhabi,1.665,1.665,NA,NA,NA,NA,NA,United Arab Emirates,https://doi.org/10.15146/R3K59Z,Core-level,NA,5.0,salt marsh,0-15cm,9,0.4513374865055084,0.18,24.28268_53.31394,30.302112579345703,EA,0.061,NA,2.83957878319687,Observed,1.21,1.21,1.21,NA,NA,NA,Schile et al 2016,205.0,202.0,6,4.0,6.843,NA,6.843,NA,NA,marawah_island,LS marawah_island salt marsh 6,NA,Schile et al 2016,16.15030860900879,NA,NA,0.0,2013,NA,1,direct from dataset,1.306666374206543,0.2141023576259613,24.0,403.0,0.0,129.0,NA,0.06499568372964859,0.01693635806441307,1.2033965587615967,"{""type"":""Point"",""coordinates"":[53.313939688018046,24.282681356192278]}"
0000000000000000001e,Tasmania,NA,NA,NA,NA,NA,NA,Site 1.1,Australia,https://doi.org/10.3390/biology7020027,Core-level,NA,3.0,Salt marsh,0-15cm,12.5,0.05627826973795891,0.15,-41.1583009_146.6007821,113.22358703613281,EA,NA,NA,0.439790796713084,Observed,1.07,1.07,1.07,NA,NA,NA,Beasy and Ellison 2013,113.0,113.0,NA,5.0,1.07,2.33,1.07,NA,NA,Rubicon Estuary,KMB Tasmania Site 1.1,NA,Beasy and Ellison 2013,1.8697954416275024,NA,NA,0.1,2011,NA,1,direct from dataset,0.0,0.0,105.0,223.0,35.0,43.0,NA,0.04016248136758804,0.06532662361860275,0.00100654864218086,"{""type"":""Point"",""coordinates"":[146.60078177258416,-41.158300902394025]}"
00000000000000000073,Louisiana,0.298011784371046,0.298011784371046,NA,NA,NA,NA,1983-1,United States,NA,Core-level,NA,3.0,marsh,0-15cm,1,0.06786426156759262,0.02,29.9186660755556_-93.3470854980555,17.69703483581543,EA,NA,NA,8.43595034176311,Observed,0.724,0.724,0.724,NA,NA,NA,Abbott et al 2019,94.0,151.0,NA,3.0,19.901865631403,NA,19.901865631403,NA,NA,NA,Abbott et al 2019 1983-1,NA,CCRCN,17.835424423217773,NA,NA,0.0,2015,NA,1,direct from dataset,-0.11198163777589798,0.10598945617675781,159.0,325.0,88.0,55.0,NA,0.187079519033432,0.04642472043633461,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.34708453979817,29.91866403247202]}"
00000000000000000074,Louisiana,0.510765699493852,0.510765699493852,NA,NA,NA,NA,1983-2,United States,NA,Core-level,NA,3.0,marsh,0-15cm,1,0.06786426156759262,0.02,29.9186604275_-93.3434637444444,17.69703483581543,EA,NA,NA,5.89368301071316,Observed,3.8637,3.8637,3.8637,NA,NA,NA,Abbott et al 2019,94.0,151.0,NA,3.0,14.0368276637244,NA,14.0368276637244,NA,NA,NA,Abbott et al 2019 1983-2,NA,CCRCN,17.835424423217773,NA,NA,0.0,2015,NA,1,direct from dataset,0.04370178282260895,0.16897711157798767,159.0,325.0,88.0,55.0,NA,0.14996913075447083,0.04684711992740631,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.34346374974277,29.91865957337097]}"
00000000000000000075,Louisiana,0.162953189771474,0.162953189771474,NA,NA,NA,NA,1983-3,United States,NA,Core-level,NA,3.0,marsh,0-15cm,1,0.06786426156759262,0.02,29.9190373141667_-93.3434706291667,17.69703483581543,EA,NA,NA,10.0332799346044,Observed,3.2368,3.2368,3.2368,NA,NA,NA,Abbott et al 2019,94.0,151.0,NA,3.0,23.5326152729033,NA,23.5326152729033,NA,NA,NA,Abbott et al 2019 1983-3,NA,CCRCN,17.835424423217773,NA,NA,0.0,2015,NA,1,direct from dataset,0.046979084610939026,0.3735019564628601,159.0,325.0,88.0,55.0,NA,0.18739160895347595,0.04592503234744072,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.34347266794488,29.91903859696051]}"
00000000000000000076,Louisiana,0.511952972279073,0.511952972279073,NA,NA,NA,NA,1983-4,United States,NA,Core-level,NA,3.0,marsh,0-15cm,1,0.06786426156759262,0.02,29.9194267183333_-93.3452839158333,17.69703483581543,EA,NA,NA,4.48128820996672,Observed,2.1709,2.1709,2.1709,NA,NA,NA,Abbott et al 2019,94.0,151.0,NA,3.0,10.73065608538,NA,10.73065608538,NA,NA,NA,Abbott et al 2019 1983-4,NA,CCRCN,17.835424423217773,NA,NA,0.0,2015,NA,1,direct from dataset,0.2779426872730255,0.14232388138771057,159.0,325.0,88.0,55.0,NA,0.26375067234039307,0.06440015137195587,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.34528306297258,29.919426538752163]}"
00000000000000000077,Louisiana,0.607038997229435,0.607038997229435,NA,NA,NA,NA,1983-5,United States,NA,Core-level,NA,3.0,marsh,0-15cm,1,0.06786426156759262,0.02,29.9198257786111_-93.3434826211111,17.69703483581543,EA,NA,NA,3.60541837268153,Observed,1.8496,1.8496,1.8496,NA,NA,NA,Abbott et al 2019,94.0,151.0,NA,3.0,8.6626335435706,NA,8.6626335435706,NA,NA,NA,Abbott et al 2019 1983-5,NA,CCRCN,17.835424423217773,NA,NA,0.0,2015,NA,1,direct from dataset,0.10470876842737198,0.3591650128364563,159.0,325.0,88.0,55.0,NA,0.20716920495033264,0.04927203804254532,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.34348158614699,29.91982785784697]}"
00000000000000000078,Louisiana,0.364472220400096,0.364472220400096,NA,NA,NA,NA,1983-6,United States,NA,Core-level,NA,3.0,marsh,0-15cm,1,0.12014841288328171,0.02,29.9210271033333_-93.3453880452778,17.69703483581543,EA,NA,NA,5.82033793353806,Observed,4.4204,4.4204,4.4204,NA,NA,NA,Abbott et al 2019,94.0,151.0,NA,3.0,13.8659955960994,NA,13.8659955960994,NA,NA,NA,Abbott et al 2019 1983-6,NA,CCRCN,15.372138023376465,NA,NA,0.0,2015,NA,1,direct from dataset,0.3673419952392578,0.42718133330345154,159.0,325.0,88.0,55.0,NA,0.2660556137561798,0.05529801547527313,-0.5289894938468933,"{""type"":""Point"",""coordinates"":[-93.34539008139787,29.921027356030347]}"
00000000000000000079,Louisiana,0.258197096741148,0.258197096741148,NA,NA,NA,NA,1996-1,United States,NA,Core-level,NA,5.0,marsh,0-15cm,1,0.043451279401779175,0.02,29.9008380430556_-93.3709917202778,17.6967830657959,EA,NA,NA,9.23476123470144,Observed,7.1362,7.1362,7.1362,NA,NA,NA,Abbott et al 2019,94.0,150.0,NA,3.0,21.7226870893017,NA,21.7226870893017,NA,NA,NA,Abbott et al 2019 1996-1,NA,CCRCN,14.15478229522705,NA,NA,0.0,2016,NA,1,direct from dataset,-0.0585840605199337,0.41630885004997253,160.0,324.0,89.0,54.0,NA,0.22609280049800873,0.053609441965818405,0.0,"{""type"":""Point"",""coordinates"":[-93.3709897805457,29.90083654646035]}"
0000000000000000007a,Louisiana,0.41869837875272,0.41869837875272,NA,NA,NA,NA,1996-2,United States,NA,Core-level,NA,5.0,marsh,0-15cm,1,0.043451279401779175,0.02,29.9007105225_-93.3690632802778,17.6967830657959,EA,NA,NA,5.91118880812235,Observed,3.4513,3.4513,3.4513,NA,NA,NA,Abbott et al 2019,94.0,150.0,NA,3.0,14.0775876672878,NA,14.0775876672878,NA,NA,NA,Abbott et al 2019 1996-2,NA,CCRCN,14.15478229522705,NA,NA,0.0,2016,NA,1,direct from dataset,0.22772593796253204,0.5784987807273865,160.0,324.0,89.0,54.0,NA,0.21709802746772766,0.056287698447704315,0.0,"{""type"":""Point"",""coordinates"":[-93.3690634488906,29.90071169163085]}"
0000000000000000007b,Louisiana,0.384063800176422,0.384063800176422,NA,NA,NA,NA,1996-3,United States,NA,Core-level,NA,5.0,marsh,0-15cm,1,0.043451279401779175,0.02,29.9000134477778_-93.3684557308333,17.6967830657959,EA,NA,NA,4.08499247114367,Observed,2.3275,2.3275,2.3275,NA,NA,NA,Abbott et al 2019,94.0,150.0,NA,3.0,9.79666688115308,NA,9.79666688115308,NA,NA,NA,Abbott et al 2019 1996-3,NA,CCRCN,14.15478229522705,NA,NA,0.0,2016,NA,1,direct from dataset,0.1965651959180832,0.4256894588470459,161.0,324.0,89.0,55.0,NA,0.22155126929283142,0.05712311342358589,0.0,"{""type"":""Point"",""coordinates"":[-93.36845701114734,29.900011612765457]}"
0000000000000000007c,Louisiana,0.550730375042096,0.550730375042096,NA,NA,NA,NA,1996-4,United States,NA,Core-level,NA,5.0,marsh,0-15cm,1,0.06037028878927231,0.02,29.8998929580556_-93.3663540136111,17.6967830657959,EA,NA,NA,3.72455507676105,Observed,2.3528,2.3528,2.3528,NA,NA,NA,Abbott et al 2019,94.0,150.0,NA,3.0,8.94474027723099,NA,8.94474027723099,NA,NA,NA,Abbott et al 2019 1996-4,NA,CCRCN,17.835424423217773,NA,NA,0.0,2016,NA,1,direct from dataset,0.5833387970924377,0.2952246367931366,161.0,324.0,88.0,55.0,NA,0.1763676553964615,0.04014261066913605,0.0,"{""type"":""Point"",""coordinates"":[-93.36635231545011,29.899891217037016]}"
0000000000000000007d,Louisiana,0.523442046824348,0.523442046824348,NA,NA,NA,NA,1996-5,United States,NA,Core-level,NA,5.0,marsh,0-15cm,1,0.06037028878927231,0.02,29.8972561138889_-93.3624074627778,17.6967830657959,EA,NA,NA,5.1170188709751,Observed,3.5403,3.5403,3.5403,NA,NA,NA,Abbott et al 2019,94.0,150.0,NA,3.0,12.2231177565938,NA,12.2231177565938,NA,NA,NA,Abbott et al 2019 1996-5,NA,CCRCN,17.835424423217773,NA,NA,0.0,2016,NA,1,direct from dataset,0.5785210728645325,0.9069063067436218,161.0,324.0,88.0,55.0,NA,0.216255322098732,0.04700671508908272,0.0,"{""type"":""Point"",""coordinates"":[-93.36240601101781,29.89725588831443]}"
